Year,Make,Model,Category,updatedAt,mmy,mmy2
2014,Buick,Lacrosse,Sedan,2020-01-27T20:44:18.791Z,Buick Lacrosse 2014,Buick Lacrosse 2014
2014,Bmw,M6,"Coupe, Convertible",2020-01-27T20:44:18.791Z,Bmw M6 2014,Bmw M6 2014
2014,Bmw,7-Series,Sedan,2020-01-27T20:44:18.791Z,Bmw 7-Series 2014,Bmw 7-Series 2014
2014,Bmw,3-Series,"Wagon, Sedan",2020-01-27T20:44:18.791Z,Bmw 3-Series 2014,Bmw 3-Series 2014
2014,Bmw,M5,Sedan,2020-01-27T20:44:18.791Z,Bmw M5 2014,Bmw M5 2014
2014,Bmw,I3,Hatchback,2020-01-27T20:44:18.791Z,Bmw I3 2014,Bmw I3 2014
2014,Bmw,6-Series,"Coupe, Convertible",2020-01-27T20:44:18.791Z,Bmw 6-Series 2014,Bmw 6-Series 2014
2014,Bmw,X1,SUV,2020-01-27T20:44:18.791Z,Bmw X1 2014,Bmw X1 2014
2014,Buick,Verano,Sedan,2020-01-27T20:44:18.791Z,Buick Verano 2014,Buick Verano 2014
2014,Bentley,Continental,"Coupe, Convertible",2020-01-27T20:44:18.791Z,Bentley Continental 2014,Bentley Continental 2014
2014,Bmw,X6,SUV,2020-01-27T20:44:18.791Z,Bmw X6 2014,Bmw X6 2014
2014,Buick,Enclave,SUV,2020-01-27T20:44:18.791Z,Buick Enclave 2014,Buick Enclave 2014
2014,Bmw,4-Series,"Coupe, Convertible",2020-01-27T20:44:18.791Z,Bmw 4-Series 2014,Bmw 4-Series 2014
2014,Bmw,Z4,Convertible,2020-01-27T20:44:18.791Z,Bmw Z4 2014,Bmw Z4 2014
2014,Cadillac,Elr,Coupe,2020-01-27T20:44:18.791Z,Cadillac Elr 2014,Cadillac Elr 2014
2014,Chevrolet,Impala-Limited,Sedan,2020-01-27T20:44:18.792Z,Chevrolet Impala-Limited 2014,Chevrolet Impala-Limited 2014
2014,Bmw,X5,SUV,2020-01-27T20:44:18.791Z,Bmw X5 2014,Bmw X5 2014
2014,Cadillac,Escalade-Esv,SUV,2020-01-27T20:44:18.792Z,Cadillac Escalade-Esv 2014,Cadillac Escalade-Esv 2014
2014,Cadillac,Cts,"Sedan, Coupe, Wagon",2020-01-27T20:44:18.791Z,Cadillac Cts 2014,Cadillac Cts 2014
2014,Chevrolet,Express-2500-Passenger,Van/Minivan,2020-01-27T20:44:18.792Z,Chevrolet Express-2500-Passenger 2014,Chevrolet Express-2500-Passenger 2014
2014,Buick,Regal,Sedan,2020-01-27T20:44:18.791Z,Buick Regal 2014,Buick Regal 2014
2014,Cadillac,Srx,SUV,2020-01-27T20:44:18.792Z,Cadillac Srx 2014,Cadillac Srx 2014
2014,Cadillac,Ats,Sedan,2020-01-27T20:44:18.791Z,Cadillac Ats 2014,Cadillac Ats 2014
2014,Chevrolet,Express-1500-Cargo,Van/Minivan,2020-01-27T20:44:18.792Z,Chevrolet Express-1500-Cargo 2014,Chevrolet Express-1500-Cargo 2014
2014,Chevrolet,Camaro,"Coupe, Convertible",2020-01-27T20:44:18.792Z,Chevrolet Camaro 2014,Chevrolet Camaro 2014
2014,Buick,Encore,SUV,2020-01-27T20:44:18.791Z,Buick Encore 2014,Buick Encore 2014
2014,Chevrolet,Express-3500-Passenger,Van/Minivan,2020-01-27T20:44:18.792Z,Chevrolet Express-3500-Passenger 2014,Chevrolet Express-3500-Passenger 2014
2014,Chevrolet,Express-3500-Cargo,Van/Minivan,2020-01-27T20:44:18.792Z,Chevrolet Express-3500-Cargo 2014,Chevrolet Express-3500-Cargo 2014
2014,Chevrolet,Silverado-1500-Regular-Cab,Pickup,2020-01-27T20:44:18.792Z,Chevrolet Silverado-1500-Regular-Cab 2014,Chevrolet Silverado-1500-Regular-Cab 2014
2014,Chevrolet,Captiva-Sport,SUV,2020-01-27T20:44:18.792Z,Chevrolet Captiva-Sport 2014,Chevrolet Captiva-Sport 2014
2014,Chevrolet,Express-2500-Cargo,Van/Minivan,2020-01-27T20:44:18.792Z,Chevrolet Express-2500-Cargo 2014,Chevrolet Express-2500-Cargo 2014
2014,Chevrolet,Cruze,Sedan,2020-01-27T20:44:18.792Z,Chevrolet Cruze 2014,Chevrolet Cruze 2014
2014,Cadillac,Escalade,SUV,2020-01-27T20:44:18.791Z,Cadillac Escalade 2014,Cadillac Escalade 2014
2014,Chevrolet,Silverado-3500-Hd-Regular-Cab,Pickup,2020-01-27T20:44:18.792Z,Chevrolet Silverado-3500-Hd-Regular-Cab 2014,Chevrolet Silverado-3500-Hd-Regular-Cab 2014
2014,Chevrolet,Express-1500-Passenger,Van/Minivan,2020-01-27T20:44:18.792Z,Chevrolet Express-1500-Passenger 2014,Chevrolet Express-1500-Passenger 2014
2014,Chevrolet,Impala,Sedan,2020-01-27T20:44:18.792Z,Chevrolet Impala 2014,Chevrolet Impala 2014
2014,Cadillac,Xts,Sedan,2020-01-27T20:44:18.792Z,Cadillac Xts 2014,Cadillac Xts 2014
2014,Chevrolet,Malibu,Sedan,2020-01-27T20:44:18.792Z,Chevrolet Malibu 2014,Chevrolet Malibu 2014
2014,Chevrolet,Silverado-2500-Hd-Regular-Cab,Pickup,2020-01-27T20:44:18.792Z,Chevrolet Silverado-2500-Hd-Regular-Cab 2014,Chevrolet Silverado-2500-Hd-Regular-Cab 2014
2014,Chevrolet,Silverado-2500-Hd-Crew-Cab,Pickup,2020-01-27T20:44:18.792Z,Chevrolet Silverado-2500-Hd-Crew-Cab 2014,Chevrolet Silverado-2500-Hd-Crew-Cab 2014
2014,Chevrolet,Equinox,SUV,2020-01-27T20:44:18.792Z,Chevrolet Equinox 2014,Chevrolet Equinox 2014
2014,Chevrolet,Corvette,"Coupe, Convertible",2020-01-27T20:44:18.792Z,Chevrolet Corvette 2014,Chevrolet Corvette 2014
2014,Chevrolet,Silverado-1500-Double-Cab,Pickup,2020-01-27T20:44:18.792Z,Chevrolet Silverado-1500-Double-Cab 2014,Chevrolet Silverado-1500-Double-Cab 2014
2014,Chevrolet,Silverado-3500-Hd-Crew-Cab,Pickup,2020-01-27T20:44:18.792Z,Chevrolet Silverado-3500-Hd-Crew-Cab 2014,Chevrolet Silverado-3500-Hd-Crew-Cab 2014
2014,Chevrolet,Sonic,"Sedan, Hatchback",2020-01-27T20:44:18.792Z,Chevrolet Sonic 2014,Chevrolet Sonic 2014
2014,Chevrolet,Spark,Hatchback,2020-01-27T20:44:18.792Z,Chevrolet Spark 2014,Chevrolet Spark 2014
2014,Chevrolet,Silverado-1500-Crew-Cab,Pickup,2020-01-27T20:44:18.792Z,Chevrolet Silverado-1500-Crew-Cab 2014,Chevrolet Silverado-1500-Crew-Cab 2014
2014,Chevrolet,Spark-Ev,Hatchback,2020-01-27T20:44:18.792Z,Chevrolet Spark-Ev 2014,Chevrolet Spark-Ev 2014
2014,Chevrolet,Ss,Sedan,2020-01-27T20:44:18.824Z,Chevrolet Ss 2014,Chevrolet Ss 2014
2014,Chrysler,300,Sedan,2020-01-27T20:44:18.825Z,Chrysler 300 2014,Chrysler 300 2014
2014,Chrysler,200,"Sedan, Convertible",2020-01-27T20:44:18.825Z,Chrysler 200 2014,Chrysler 200 2014
2014,Chevrolet,Suburban-1500,SUV,2020-01-27T20:44:18.825Z,Chevrolet Suburban-1500 2014,Chevrolet Suburban-1500 2014
2014,Chevrolet,Tahoe,SUV,2020-01-27T20:44:18.825Z,Chevrolet Tahoe 2014,Chevrolet Tahoe 2014
2014,Chevrolet,Traverse,SUV,2020-01-27T20:44:18.825Z,Chevrolet Traverse 2014,Chevrolet Traverse 2014
2014,Dodge,Challenger,Coupe,2020-01-27T20:44:18.825Z,Dodge Challenger 2014,Dodge Challenger 2014
2014,Chevrolet,Volt,Sedan,2020-01-27T20:44:18.825Z,Chevrolet Volt 2014,Chevrolet Volt 2014
2014,Dodge,Avenger,Sedan,2020-01-27T20:44:18.825Z,Dodge Avenger 2014,Dodge Avenger 2014
2014,Chrysler,Town-&-Country,Van/Minivan,2020-01-27T20:44:18.825Z,Chrysler Town-&-Country 2014,Chrysler Town-&-Country 2014
2014,Ferrari,California,Convertible,2020-01-27T20:44:18.825Z,Ferrari California 2014,Ferrari California 2014
2014,Dodge,Dart,Sedan,2020-01-27T20:44:18.825Z,Dodge Dart 2014,Dodge Dart 2014
2014,Fiat,500,Hatchback,2020-01-27T20:44:18.825Z,Fiat 500 2014,Fiat 500 2014
2014,Dodge,Grand-Caravan-Passenger,Van/Minivan,2020-01-27T20:44:18.825Z,Dodge Grand-Caravan-Passenger 2014,Dodge Grand-Caravan-Passenger 2014
2014,Dodge,Journey,SUV,2020-01-27T20:44:18.825Z,Dodge Journey 2014,Dodge Journey 2014
2014,Dodge,Charger,Sedan,2020-01-27T20:44:18.825Z,Dodge Charger 2014,Dodge Charger 2014
2014,Ferrari,Ff,Coupe,2020-01-27T20:44:18.825Z,Ferrari Ff 2014,Ferrari Ff 2014
2014,Ferrari,F12Berlinetta,Coupe,2020-01-27T20:44:18.825Z,Ferrari F12Berlinetta 2014,Ferrari F12Berlinetta 2014
2014,Dodge,Durango,SUV,2020-01-27T20:44:18.825Z,Dodge Durango 2014,Dodge Durango 2014
2014,Ferrari,458-Speciale,Coupe,2020-01-27T20:44:18.825Z,Ferrari 458-Speciale 2014,Ferrari 458-Speciale 2014
2014,Fiat,500C,Convertible,2020-01-27T20:44:18.825Z,Fiat 500C 2014,Fiat 500C 2014
2014,Ferrari,458-Italia,Coupe,2020-01-27T20:44:18.825Z,Ferrari 458-Italia 2014,Ferrari 458-Italia 2014
2014,Fiat,500E,Hatchback,2020-01-27T20:44:18.825Z,Fiat 500E 2014,Fiat 500E 2014
2014,Ferrari,458-Spider,Convertible,2020-01-27T20:44:18.825Z,Ferrari 458-Spider 2014,Ferrari 458-Spider 2014
2014,Ford,E350-Super-Duty-Cargo,Van/Minivan,2020-01-27T20:44:18.825Z,Ford E350-Super-Duty-Cargo 2014,Ford E350-Super-Duty-Cargo 2014
2014,Fiat,500-Abarth,"Hatchback, Convertible",2020-01-27T20:44:18.825Z,Fiat 500-Abarth 2014,Fiat 500-Abarth 2014
2014,Fiat,500L,Hatchback,2020-01-27T20:44:18.825Z,Fiat 500L 2014,Fiat 500L 2014
2014,Ford,C-Max-Hybrid,Wagon,2020-01-27T20:44:18.825Z,Ford C-Max-Hybrid 2014,Ford C-Max-Hybrid 2014
2014,Ford,Expedition,SUV,2020-01-27T20:44:18.825Z,Ford Expedition 2014,Ford Expedition 2014
2014,Ford,Explorer,SUV,2020-01-27T20:44:18.825Z,Ford Explorer 2014,Ford Explorer 2014
2014,Ford,F250-Super-Duty-Super-Cab,Pickup,2020-01-27T20:44:18.825Z,Ford F250-Super-Duty-Super-Cab 2014,Ford F250-Super-Duty-Super-Cab 2014
2014,Ford,E150-Passenger,Van/Minivan,2020-01-27T20:44:18.825Z,Ford E150-Passenger 2014,Ford E150-Passenger 2014
2014,Ford,Edge,SUV,2020-01-27T20:44:18.825Z,Ford Edge 2014,Ford Edge 2014
2014,Ford,Fiesta,"Sedan, Hatchback",2020-01-27T20:44:18.825Z,Ford Fiesta 2014,Ford Fiesta 2014
2014,Ford,E150-Cargo,Van/Minivan,2020-01-27T20:44:18.825Z,Ford E150-Cargo 2014,Ford E150-Cargo 2014
2014,Ford,C-Max-Energi,Wagon,2020-01-27T20:44:18.825Z,Ford C-Max-Energi 2014,Ford C-Max-Energi 2014
2014,Ford,E250-Cargo,Van/Minivan,2020-01-27T20:44:18.825Z,Ford E250-Cargo 2014,Ford E250-Cargo 2014
2014,Ford,Escape,SUV,2020-01-27T20:44:18.825Z,Ford Escape 2014,Ford Escape 2014
2014,Ford,E350-Super-Duty-Passenger,Van/Minivan,2020-01-27T20:44:18.825Z,Ford E350-Super-Duty-Passenger 2014,Ford E350-Super-Duty-Passenger 2014
2014,Ford,F450-Super-Duty-Crew-Cab,Pickup,2020-01-27T20:44:18.825Z,Ford F450-Super-Duty-Crew-Cab 2014,Ford F450-Super-Duty-Crew-Cab 2014
2014,Ford,F150-Regular-Cab,Pickup,2020-01-27T20:44:18.825Z,Ford F150-Regular-Cab 2014,Ford F150-Regular-Cab 2014
2014,Ford,F350-Super-Duty-Regular-Cab,Pickup,2020-01-27T20:44:18.825Z,Ford F350-Super-Duty-Regular-Cab 2014,Ford F350-Super-Duty-Regular-Cab 2014
2014,Ford,Expedition-El,SUV,2020-01-27T20:44:18.825Z,Ford Expedition-El 2014,Ford Expedition-El 2014
2014,Ford,F150-Super-Cab,Pickup,2020-01-27T20:44:18.825Z,Ford F150-Super-Cab 2014,Ford F150-Super-Cab 2014
2014,Ford,F350-Super-Duty-Crew-Cab,Pickup,2020-01-27T20:44:18.825Z,Ford F350-Super-Duty-Crew-Cab 2014,Ford F350-Super-Duty-Crew-Cab 2014
2014,Ford,F150-Supercrew-Cab,Pickup,2020-01-27T20:44:18.825Z,Ford F150-Supercrew-Cab 2014,Ford F150-Supercrew-Cab 2014
2014,Ford,F350-Super-Duty-Super-Cab,Pickup,2020-01-27T20:44:18.825Z,Ford F350-Super-Duty-Super-Cab 2014,Ford F350-Super-Duty-Super-Cab 2014
2014,Ford,Mustang,"Coupe, Convertible",2020-01-27T20:44:18.825Z,Ford Mustang 2014,Ford Mustang 2014
2014,Ford,F250-Super-Duty-Crew-Cab,Pickup,2020-01-27T20:44:18.825Z,Ford F250-Super-Duty-Crew-Cab 2014,Ford F250-Super-Duty-Crew-Cab 2014
2014,Ford,Focus-St,Hatchback,2020-01-27T20:44:18.825Z,Ford Focus-St 2014,Ford Focus-St 2014
2014,Ford,Focus,"Sedan, Hatchback",2020-01-27T20:44:18.825Z,Ford Focus 2014,Ford Focus 2014
2014,Ford,F250-Super-Duty-Regular-Cab,Pickup,2020-01-27T20:44:18.825Z,Ford F250-Super-Duty-Regular-Cab 2014,Ford F250-Super-Duty-Regular-Cab 2014
2014,Ford,Flex,SUV,2020-01-27T20:44:18.825Z,Ford Flex 2014,Ford Flex 2014
2014,Ford,Fusion-Energi,Sedan,2020-01-27T20:44:18.825Z,Ford Fusion-Energi 2014,Ford Fusion-Energi 2014
2014,Gmc,Acadia,SUV,2020-01-27T20:44:18.825Z,Gmc Acadia 2014,Gmc Acadia 2014
2014,Freightliner,Sprinter-2500-Cargo,Van/Minivan,2020-01-27T20:44:18.825Z,Freightliner Sprinter-2500-Cargo 2014,Freightliner Sprinter-2500-Cargo 2014
2014,Freightliner,Sprinter-3500-Cargo,Van/Minivan,2020-01-27T20:44:18.825Z,Freightliner Sprinter-3500-Cargo 2014,Freightliner Sprinter-3500-Cargo 2014
2014,Ford,Taurus,Sedan,2020-01-27T20:44:18.825Z,Ford Taurus 2014,Ford Taurus 2014
2014,Ford,Fusion,Sedan,2020-01-27T20:44:18.825Z,Ford Fusion 2014,Ford Fusion 2014
2014,Ford,Transit-Connect-Cargo,Van/Minivan,2020-01-27T20:44:18.825Z,Ford Transit-Connect-Cargo 2014,Ford Transit-Connect-Cargo 2014
2014,Gmc,Sierra-1500-Crew-Cab,Pickup,2020-01-27T20:44:18.825Z,Gmc Sierra-1500-Crew-Cab 2014,Gmc Sierra-1500-Crew-Cab 2014
2014,Freightliner,Sprinter-2500-Passenger,Van/Minivan,2020-01-27T20:44:18.825Z,Freightliner Sprinter-2500-Passenger 2014,Freightliner Sprinter-2500-Passenger 2014
2014,Ford,Transit-Connect-Passenger,Van/Minivan,2020-01-27T20:44:18.825Z,Ford Transit-Connect-Passenger 2014,Ford Transit-Connect-Passenger 2014
2014,Freightliner,Sprinter-2500-Crew,Van/Minivan,2020-01-27T20:44:18.825Z,Freightliner Sprinter-2500-Crew 2014,Freightliner Sprinter-2500-Crew 2014
2014,Gmc,Savana-1500-Cargo,Van/Minivan,2020-01-27T20:44:18.825Z,Gmc Savana-1500-Cargo 2014,Gmc Savana-1500-Cargo 2014
2014,Gmc,Savana-2500-Passenger,Van/Minivan,2020-01-27T20:44:18.825Z,Gmc Savana-2500-Passenger 2014,Gmc Savana-2500-Passenger 2014
2014,Gmc,Savana-1500-Passenger,Van/Minivan,2020-01-27T20:44:18.825Z,Gmc Savana-1500-Passenger 2014,Gmc Savana-1500-Passenger 2014
2014,Gmc,Sierra-3500-Hd-Crew-Cab,Pickup,2020-01-27T20:44:18.825Z,Gmc Sierra-3500-Hd-Crew-Cab 2014,Gmc Sierra-3500-Hd-Crew-Cab 2014
2014,Gmc,Savana-3500-Passenger,Van/Minivan,2020-01-27T20:44:18.825Z,Gmc Savana-3500-Passenger 2014,Gmc Savana-3500-Passenger 2014
2014,Gmc,Sierra-1500-Regular-Cab,Pickup,2020-01-27T20:44:18.825Z,Gmc Sierra-1500-Regular-Cab 2014,Gmc Sierra-1500-Regular-Cab 2014
2014,Gmc,Yukon-Xl-1500,SUV,2020-01-27T20:44:18.826Z,Gmc Yukon-Xl-1500 2014,Gmc Yukon-Xl-1500 2014
2014,Gmc,Savana-2500-Cargo,Van/Minivan,2020-01-27T20:44:18.825Z,Gmc Savana-2500-Cargo 2014,Gmc Savana-2500-Cargo 2014
2014,Honda,Odyssey,Van/Minivan,2020-01-27T20:44:18.826Z,Honda Odyssey 2014,Honda Odyssey 2014
2014,Hyundai,Genesis-Coupe,Coupe,2020-01-27T20:44:18.826Z,Hyundai Genesis-Coupe 2014,Hyundai Genesis-Coupe 2014
2014,Gmc,Sierra-1500-Double-Cab,Pickup,2020-01-27T20:44:18.825Z,Gmc Sierra-1500-Double-Cab 2014,Gmc Sierra-1500-Double-Cab 2014
2014,Gmc,Sierra-2500-Hd-Crew-Cab,Pickup,2020-01-27T20:44:18.825Z,Gmc Sierra-2500-Hd-Crew-Cab 2014,Gmc Sierra-2500-Hd-Crew-Cab 2014
2014,Honda,Accord,"Sedan, Coupe",2020-01-27T20:44:18.826Z,Honda Accord 2014,Honda Accord 2014
2014,Gmc,Sierra-3500-Hd-Regular-Cab,Pickup,2020-01-27T20:44:18.825Z,Gmc Sierra-3500-Hd-Regular-Cab 2014,Gmc Sierra-3500-Hd-Regular-Cab 2014
2014,Honda,Accord-Hybrid,Sedan,2020-01-27T20:44:18.826Z,Honda Accord-Hybrid 2014,Honda Accord-Hybrid 2014
2014,Gmc,Sierra-2500-Hd-Regular-Cab,Pickup,2020-01-27T20:44:18.825Z,Gmc Sierra-2500-Hd-Regular-Cab 2014,Gmc Sierra-2500-Hd-Regular-Cab 2014
2014,Honda,Civic,"Sedan, Coupe",2020-01-27T20:44:18.826Z,Honda Civic 2014,Honda Civic 2014
2014,Honda,Crosstour,SUV,2020-01-27T20:44:18.826Z,Honda Crosstour 2014,Honda Crosstour 2014
2014,Gmc,Savana-3500-Cargo,Van/Minivan,2020-01-27T20:44:18.825Z,Gmc Savana-3500-Cargo 2014,Gmc Savana-3500-Cargo 2014
2014,Honda,Cr-V,SUV,2020-01-27T20:44:18.826Z,Honda Cr-V 2014,Honda Cr-V 2014
2014,Honda,Insight,Hatchback,2020-01-27T20:44:18.826Z,Honda Insight 2014,Honda Insight 2014
2014,Honda,Cr-Z,Coupe,2020-01-27T20:44:18.826Z,Honda Cr-Z 2014,Honda Cr-Z 2014
2014,Hyundai,Accent,"Hatchback, Sedan",2020-01-27T20:44:18.826Z,Hyundai Accent 2014,Hyundai Accent 2014
2014,Gmc,Terrain,SUV,2020-01-27T20:44:18.825Z,Gmc Terrain 2014,Gmc Terrain 2014
2014,Hyundai,Elantra,"Sedan, Hatchback, Coupe",2020-01-27T20:44:18.826Z,Hyundai Elantra 2014,Hyundai Elantra 2014
2014,Gmc,Yukon,SUV,2020-01-27T20:44:18.825Z,Gmc Yukon 2014,Gmc Yukon 2014
2014,Honda,Pilot,SUV,2020-01-27T20:44:18.826Z,Honda Pilot 2014,Honda Pilot 2014
2014,Hyundai,Azera,Sedan,2020-01-27T20:44:18.826Z,Hyundai Azera 2014,Hyundai Azera 2014
2014,Hyundai,Santa-Fe-Sport,SUV,2020-01-27T20:44:18.826Z,Hyundai Santa-Fe-Sport 2014,Hyundai Santa-Fe-Sport 2014
2014,Honda,Ridgeline,Pickup,2020-01-27T20:44:18.826Z,Honda Ridgeline 2014,Honda Ridgeline 2014
2014,Hyundai,Santa-Fe,SUV,2020-01-27T20:44:18.826Z,Hyundai Santa-Fe 2014,Hyundai Santa-Fe 2014
2014,Hyundai,Tucson,SUV,2020-01-27T20:44:18.826Z,Hyundai Tucson 2014,Hyundai Tucson 2014
2014,Hyundai,Equus,Sedan,2020-01-27T20:44:18.826Z,Hyundai Equus 2014,Hyundai Equus 2014
2014,Hyundai,Sonata,Sedan,2020-01-27T20:44:18.826Z,Hyundai Sonata 2014,Hyundai Sonata 2014
2014,Hyundai,Veloster,Coupe,2020-01-27T20:44:18.826Z,Hyundai Veloster 2014,Hyundai Veloster 2014
2014,Hyundai,Genesis,Sedan,2020-01-27T20:44:18.826Z,Hyundai Genesis 2014,Hyundai Genesis 2014
2014,Infiniti,Q50,Sedan,2020-01-27T20:44:18.858Z,Infiniti Q50 2014,Infiniti Q50 2014
2014,Infiniti,Q60,"Coupe, Convertible",2020-01-27T20:44:18.858Z,Infiniti Q60 2014,Infiniti Q60 2014
2014,Infiniti,Qx50,SUV,2020-01-27T20:44:18.858Z,Infiniti Qx50 2014,Infiniti Qx50 2014
2014,Infiniti,Q70,Sedan,2020-01-27T20:44:18.858Z,Infiniti Q70 2014,Infiniti Q70 2014
2014,Infiniti,Qx60,SUV,2020-01-27T20:44:18.858Z,Infiniti Qx60 2014,Infiniti Qx60 2014
2014,Jaguar,Xf,Sedan,2020-01-27T20:44:18.858Z,Jaguar Xf 2014,Jaguar Xf 2014
2014,Infiniti,Qx70,SUV,2020-01-27T20:44:18.858Z,Infiniti Qx70 2014,Infiniti Qx70 2014
2014,Jaguar,Xj,Sedan,2020-01-27T20:44:18.858Z,Jaguar Xj 2014,Jaguar Xj 2014
2014,Infiniti,Qx80,SUV,2020-01-27T20:44:18.858Z,Infiniti Qx80 2014,Infiniti Qx80 2014
2014,Jeep,Patriot,SUV,2020-01-27T20:44:18.858Z,Jeep Patriot 2014,Jeep Patriot 2014
2014,Jaguar,Xk,"Coupe, Convertible",2020-01-27T20:44:18.858Z,Jaguar Xk 2014,Jaguar Xk 2014
2014,Jeep,Cherokee,SUV,2020-01-27T20:44:18.858Z,Jeep Cherokee 2014,Jeep Cherokee 2014
2014,Jaguar,F-Type,Convertible,2020-01-27T20:44:18.858Z,Jaguar F-Type 2014,Jaguar F-Type 2014
2014,Kia,Forte,"Sedan, Coupe, Hatchback",2020-01-27T20:44:18.858Z,Kia Forte 2014,Kia Forte 2014
2014,Kia,Optima,Sedan,2020-01-27T20:44:18.858Z,Kia Optima 2014,Kia Optima 2014
2014,Kia,Cadenza,Sedan,2020-01-27T20:44:18.858Z,Kia Cadenza 2014,Kia Cadenza 2014
2014,Jeep,Wrangler,SUV,2020-01-27T20:44:18.858Z,Jeep Wrangler 2014,Jeep Wrangler 2014
2014,Jeep,Grand-Cherokee,SUV,2020-01-27T20:44:18.858Z,Jeep Grand-Cherokee 2014,Jeep Grand-Cherokee 2014
2014,Kia,Rio,"Sedan, Hatchback",2020-01-27T20:44:18.858Z,Kia Rio 2014,Kia Rio 2014
2014,Jeep,Compass,SUV,2020-01-27T20:44:18.858Z,Jeep Compass 2014,Jeep Compass 2014
2014,Lexus,Gx,SUV,2020-01-27T20:44:18.861Z,Lexus Gx 2014,Lexus Gx 2014
2014,Land-Rover,Lr4,SUV,2020-01-27T20:44:18.858Z,Land-Rover Lr4 2014,Land-Rover Lr4 2014
2014,Lexus,Ls,Sedan,2020-01-27T20:44:18.861Z,Lexus Ls 2014,Lexus Ls 2014
2014,Kia,Sorento,SUV,2020-01-27T20:44:18.858Z,Kia Sorento 2014,Kia Sorento 2014
2014,Lexus,Lx,SUV,2020-01-27T20:44:18.861Z,Lexus Lx 2014,Lexus Lx 2014
2014,Lexus,Is,"Sedan, Convertible",2020-01-27T20:44:18.861Z,Lexus Is 2014,Lexus Is 2014
2014,Kia,Sportage,SUV,2020-01-27T20:44:18.858Z,Kia Sportage 2014,Kia Sportage 2014
2014,Lincoln,Navigator-L,SUV,2020-01-27T20:44:18.862Z,Lincoln Navigator-L 2014,Lincoln Navigator-L 2014
2014,Kia,Sedona,Van/Minivan,2020-01-27T20:44:18.858Z,Kia Sedona 2014,Kia Sedona 2014
2014,Kia,Soul,Wagon,2020-01-27T20:44:18.858Z,Kia Soul 2014,Kia Soul 2014
2014,Mazda,Cx-5,SUV,2020-01-27T20:44:18.862Z,Mazda Cx-5 2014,Mazda Cx-5 2014
2014,Land-Rover,Range-Rover-Sport,SUV,2020-01-27T20:44:18.858Z,Land-Rover Range-Rover-Sport 2014,Land-Rover Range-Rover-Sport 2014
2014,Lamborghini,Aventador,"Coupe, Convertible",2020-01-27T20:44:18.858Z,Lamborghini Aventador 2014,Lamborghini Aventador 2014
2014,Lamborghini,Gallardo,"Coupe, Convertible",2020-01-27T20:44:18.858Z,Lamborghini Gallardo 2014,Lamborghini Gallardo 2014
2014,Land-Rover,Range-Rover-Evoque,SUV,2020-01-27T20:44:18.858Z,Land-Rover Range-Rover-Evoque 2014,Land-Rover Range-Rover-Evoque 2014
2014,Lexus,Gs,Sedan,2020-01-27T20:44:18.861Z,Lexus Gs 2014,Lexus Gs 2014
2014,Lexus,Rx,SUV,2020-01-27T20:44:18.861Z,Lexus Rx 2014,Lexus Rx 2014
2014,Land-Rover,Lr2,SUV,2020-01-27T20:44:18.858Z,Land-Rover Lr2 2014,Land-Rover Lr2 2014
2014,Lincoln,Mks,Sedan,2020-01-27T20:44:18.861Z,Lincoln Mks 2014,Lincoln Mks 2014
2014,Mazda,Mazda2,Hatchback,2020-01-27T20:44:18.862Z,Mazda Mazda2 2014,Mazda Mazda2 2014
2014,Lotus,Evora,Coupe,2020-01-27T20:44:18.862Z,Lotus Evora 2014,Lotus Evora 2014
2014,Land-Rover,Range-Rover,SUV,2020-01-27T20:44:18.858Z,Land-Rover Range-Rover 2014,Land-Rover Range-Rover 2014
2014,Lexus,Ct,Hatchback,2020-01-27T20:44:18.858Z,Lexus Ct 2014,Lexus Ct 2014
2014,Lincoln,Navigator,SUV,2020-01-27T20:44:18.862Z,Lincoln Navigator 2014,Lincoln Navigator 2014
2014,Lincoln,Mkx,SUV,2020-01-27T20:44:18.862Z,Lincoln Mkx 2014,Lincoln Mkx 2014
2014,Lincoln,Mkt,SUV,2020-01-27T20:44:18.862Z,Lincoln Mkt 2014,Lincoln Mkt 2014
2014,Lexus,Es,Sedan,2020-01-27T20:44:18.861Z,Lexus Es 2014,Lexus Es 2014
2014,Lincoln,Mkz,Sedan,2020-01-27T20:44:18.862Z,Lincoln Mkz 2014,Lincoln Mkz 2014
2014,Maserati,Granturismo,"Convertible, Coupe",2020-01-27T20:44:18.862Z,Maserati Granturismo 2014,Maserati Granturismo 2014
2014,Mazda,Mazda5,Van/Minivan,2020-01-27T20:44:18.862Z,Mazda Mazda5 2014,Mazda Mazda5 2014
2014,Maserati,Quattroporte,Sedan,2020-01-27T20:44:18.862Z,Maserati Quattroporte 2014,Maserati Quattroporte 2014
2014,Maserati,Ghibli,Sedan,2020-01-27T20:44:18.862Z,Maserati Ghibli 2014,Maserati Ghibli 2014
2014,Mazda,Cx-9,SUV,2020-01-27T20:44:18.862Z,Mazda Cx-9 2014,Mazda Cx-9 2014
2014,Mercedes-Benz,B-Class,Hatchback,2020-01-27T20:44:18.862Z,Mercedes-Benz B-Class 2014,Mercedes-Benz B-Class 2014
2014,Mazda,Mazda6,Sedan,2020-01-27T20:44:18.862Z,Mazda Mazda6 2014,Mazda Mazda6 2014
