Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,mmy,mmy2
Volkswagen,Jetta,2015,premium unleaded (recommended),210.0,4.0,AUTOMATIC,front wheel drive,4.0,"Factory Tuner,Performance",Midsize,Sedan,32,24,873,28020,Volkswagen Jetta 2015,Volkswagen Jetta 2015
Volkswagen,Jetta,2015,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Diesel,Midsize,Sedan,45,31,873,22740,Volkswagen Jetta 2015,Volkswagen Jetta 2015
Volkswagen,Jetta,2015,premium unleaded (recommended),210.0,4.0,AUTOMATIC,front wheel drive,4.0,"Factory Tuner,Performance",Midsize,Sedan,32,24,873,30380,Volkswagen Jetta 2015,Volkswagen Jetta 2015
Volkswagen,Jetta,2015,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,4.0,"Factory Tuner,Performance",Midsize,Sedan,33,23,873,29280,Volkswagen Jetta 2015,Volkswagen Jetta 2015
Volkswagen,Jetta,2015,diesel,150.0,4.0,MANUAL,front wheel drive,4.0,Diesel,Midsize,Sedan,46,31,873,24075,Volkswagen Jetta 2015,Volkswagen Jetta 2015
Volkswagen,Jetta,2015,premium unleaded (recommended),210.0,4.0,AUTOMATIC,front wheel drive,4.0,"Factory Tuner,Performance",Midsize,Sedan,32,24,873,30380,Volkswagen Jetta 2015,Volkswagen Jetta 2015
Volkswagen,Jetta,2015,regular unleaded,115.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,34,25,873,16215,Volkswagen Jetta 2015,Volkswagen Jetta 2015
Volkswagen,Jetta,2015,premium unleaded (recommended),210.0,4.0,AUTOMATIC,front wheel drive,4.0,"Factory Tuner,Performance",Midsize,Sedan,32,24,873,28020,Volkswagen Jetta 2015,Volkswagen Jetta 2015
Volkswagen,Jetta,2015,regular unleaded,115.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,34,25,873,17325,Volkswagen Jetta 2015,Volkswagen Jetta 2015
Volkswagen,Jetta,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,37,25,873,20095,Volkswagen Jetta 2015,Volkswagen Jetta 2015
Volkswagen,Jetta,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,37,25,873,23650,Volkswagen Jetta 2015,Volkswagen Jetta 2015
Volkswagen,Jetta,2015,regular unleaded,170.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,37,25,873,18995,Volkswagen Jetta 2015,Volkswagen Jetta 2015
Volkswagen,Jetta,2015,diesel,150.0,4.0,MANUAL,front wheel drive,4.0,Diesel,Midsize,Sedan,46,31,873,26410,Volkswagen Jetta 2015,Volkswagen Jetta 2015
Volkswagen,Jetta,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,37,25,873,22325,Volkswagen Jetta 2015,Volkswagen Jetta 2015
Volkswagen,Jetta,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,37,25,873,20095,Volkswagen Jetta 2015,Volkswagen Jetta 2015
Volkswagen,Jetta,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,37,25,873,25380,Volkswagen Jetta 2015,Volkswagen Jetta 2015
Volkswagen,Jetta,2015,premium unleaded (required),170.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Hybrid,Midsize,Sedan,48,42,873,31670,Volkswagen Jetta 2015,Volkswagen Jetta 2015
Volkswagen,Jetta,2015,regular unleaded,115.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,34,23,873,18425,Volkswagen Jetta 2015,Volkswagen Jetta 2015
Volkswagen,Jetta,2015,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Diesel,Midsize,Sedan,45,31,873,27510,Volkswagen Jetta 2015,Volkswagen Jetta 2015
Volkswagen,Jetta,2015,regular unleaded,115.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,34,23,873,19420,Volkswagen Jetta 2015,Volkswagen Jetta 2015
Volkswagen,Jetta,2015,regular unleaded,115.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,34,25,873,18320,Volkswagen Jetta 2015,Volkswagen Jetta 2015
Volkswagen,Jetta,2015,regular unleaded,170.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,37,25,873,18995,Volkswagen Jetta 2015,Volkswagen Jetta 2015
Volkswagen,Jetta,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,37,25,873,21995,Volkswagen Jetta 2015,Volkswagen Jetta 2015
Volkswagen,Jetta,2016,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,39,28,873,22325,Volkswagen Jetta 2016,Volkswagen Jetta 2016
Volkswagen,Jetta,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,25,873,23650,Volkswagen Jetta 2016,Volkswagen Jetta 2016
Volkswagen,Jetta,2016,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,4.0,"Factory Tuner,Performance",Midsize,Sedan,33,23,873,29280,Volkswagen Jetta 2016,Volkswagen Jetta 2016
Volkswagen,Jetta,2016,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,39,28,873,19775,Volkswagen Jetta 2016,Volkswagen Jetta 2016
Volkswagen,Jetta,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,25,873,25380,Volkswagen Jetta 2016,Volkswagen Jetta 2016
Volkswagen,Jetta,2016,premium unleaded (recommended),210.0,4.0,AUTOMATIC,front wheel drive,4.0,"Factory Tuner,Performance",Midsize,Sedan,33,24,873,28020,Volkswagen Jetta 2016,Volkswagen Jetta 2016
Volkswagen,Jetta,2016,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,4.0,"Factory Tuner,Performance",Midsize,Sedan,33,23,873,26920,Volkswagen Jetta 2016,Volkswagen Jetta 2016
Volkswagen,Jetta,2016,regular unleaded,150.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,39,28,873,18675,Volkswagen Jetta 2016,Volkswagen Jetta 2016
Volkswagen,Jetta,2016,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,4.0,"Factory Tuner,Performance",Midsize,Sedan,33,23,873,26920,Volkswagen Jetta 2016,Volkswagen Jetta 2016
Volkswagen,Jetta,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,25,873,23650,Volkswagen Jetta 2016,Volkswagen Jetta 2016
Volkswagen,Jetta,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,25,873,21995,Volkswagen Jetta 2016,Volkswagen Jetta 2016
Volkswagen,Jetta,2016,regular unleaded,150.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,39,28,873,18995,Volkswagen Jetta 2016,Volkswagen Jetta 2016
Volkswagen,Jetta,2016,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,39,28,873,20095,Volkswagen Jetta 2016,Volkswagen Jetta 2016
Volkswagen,Jetta,2016,regular unleaded,170.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,37,25,873,20895,Volkswagen Jetta 2016,Volkswagen Jetta 2016
Volkswagen,Jetta,2016,premium unleaded (required),170.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Hybrid,Midsize,Sedan,48,42,873,31120,Volkswagen Jetta 2016,Volkswagen Jetta 2016
Volkswagen,Jetta,2016,regular unleaded,150.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,39,28,873,17680,Volkswagen Jetta 2016,Volkswagen Jetta 2016
Volkswagen,Jetta,2016,premium unleaded (recommended),210.0,4.0,AUTOMATIC,front wheel drive,4.0,"Factory Tuner,Performance",Midsize,Sedan,33,24,873,28020,Volkswagen Jetta 2016,Volkswagen Jetta 2016
Volkswagen,Jetta,2016,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,39,28,873,18780,Volkswagen Jetta 2016,Volkswagen Jetta 2016
Volkswagen,Jetta,2016,premium unleaded (recommended),210.0,4.0,AUTOMATIC,front wheel drive,4.0,"Factory Tuner,Performance",Midsize,Sedan,33,24,873,30380,Volkswagen Jetta 2016,Volkswagen Jetta 2016
Volkswagen,Jetta,2016,premium unleaded (recommended),210.0,4.0,AUTOMATIC,front wheel drive,4.0,"Factory Tuner,Performance",Midsize,Sedan,33,24,873,30380,Volkswagen Jetta 2016,Volkswagen Jetta 2016
Volkswagen,Jetta,2016,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,4.0,"Factory Tuner,Performance",Midsize,Sedan,33,23,873,29280,Volkswagen Jetta 2016,Volkswagen Jetta 2016
Volkswagen,Jetta,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,25,873,25380,Volkswagen Jetta 2016,Volkswagen Jetta 2016
Volkswagen,Jetta,2017,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Factory Tuner,Performance",Midsize,Sedan,33,24,873,28995,Volkswagen Jetta 2017,Volkswagen Jetta 2017
Volkswagen,Jetta,2017,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,38,28,873,21995,Volkswagen Jetta 2017,Volkswagen Jetta 2017
Volkswagen,Jetta,2017,regular unleaded,150.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,40,28,873,20895,Volkswagen Jetta 2017,Volkswagen Jetta 2017
Volkswagen,Jetta,2017,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,38,28,873,18995,Volkswagen Jetta 2017,Volkswagen Jetta 2017
Volkswagen,Jetta,2017,regular unleaded,150.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,40,28,873,17895,Volkswagen Jetta 2017,Volkswagen Jetta 2017
Volkswagen,Jetta,2017,premium unleaded (recommended),170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,35,25,873,24995,Volkswagen Jetta 2017,Volkswagen Jetta 2017
Volkswagen,Jetta,2017,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,4.0,"Factory Tuner,Performance",Midsize,Sedan,33,23,873,27895,Volkswagen Jetta 2017,Volkswagen Jetta 2017
Dodge,Journey,2015,regular unleaded,283.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,16,1851,33295,Dodge Journey 2015,Dodge Journey 2015
Dodge,Journey,2015,regular unleaded,283.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,16,1851,33295,Dodge Journey 2015,Dodge Journey 2015
Dodge,Journey,2015,regular unleaded,283.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,16,1851,27395,Dodge Journey 2015,Dodge Journey 2015
Dodge,Journey,2015,regular unleaded,283.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,16,1851,28695,Dodge Journey 2015,Dodge Journey 2015
Dodge,Journey,2015,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,26,19,1851,26595,Dodge Journey 2015,Dodge Journey 2015
Dodge,Journey,2015,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,26,19,1851,23495,Dodge Journey 2015,Dodge Journey 2015
Dodge,Journey,2015,regular unleaded,283.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,16,1851,29995,Dodge Journey 2015,Dodge Journey 2015
Dodge,Journey,2015,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,26,19,1851,25195,Dodge Journey 2015,Dodge Journey 2015
Dodge,Journey,2015,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,26,19,1851,20695,Dodge Journey 2015,Dodge Journey 2015
Dodge,Journey,2015,regular unleaded,283.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25,17,1851,31395,Dodge Journey 2015,Dodge Journey 2015
Dodge,Journey,2015,regular unleaded,283.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25,17,1851,31395,Dodge Journey 2015,Dodge Journey 2015
Dodge,Journey,2016,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,26,19,1851,27395,Dodge Journey 2016,Dodge Journey 2016
Dodge,Journey,2016,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,26,19,1851,26295,Dodge Journey 2016,Dodge Journey 2016
Dodge,Journey,2016,regular unleaded,283.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,16,1851,26595,Dodge Journey 2016,Dodge Journey 2016
Dodge,Journey,2016,regular unleaded,283.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,16,1851,33695,Dodge Journey 2016,Dodge Journey 2016
Dodge,Journey,2016,regular unleaded,283.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,16,1851,28395,Dodge Journey 2016,Dodge Journey 2016
Dodge,Journey,2016,flex-fuel (unleaded/E85),283.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,25,17,1851,31795,Dodge Journey 2016,Dodge Journey 2016
Dodge,Journey,2016,regular unleaded,283.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,16,1851,30895,Dodge Journey 2016,Dodge Journey 2016
Dodge,Journey,2016,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,26,19,1851,20995,Dodge Journey 2016,Dodge Journey 2016
Dodge,Journey,2016,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,26,19,1851,24895,Dodge Journey 2016,Dodge Journey 2016
Dodge,Journey,2016,regular unleaded,283.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,16,1851,29795,Dodge Journey 2016,Dodge Journey 2016
Dodge,Journey,2017,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25,19,1851,20995,Dodge Journey 2017,Dodge Journey 2017
Dodge,Journey,2017,regular unleaded,283.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,16,1851,33695,Dodge Journey 2017,Dodge Journey 2017
Dodge,Journey,2017,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25,19,1851,26295,Dodge Journey 2017,Dodge Journey 2017
Dodge,Journey,2017,regular unleaded,283.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,16,1851,29795,Dodge Journey 2017,Dodge Journey 2017
Dodge,Journey,2017,flex-fuel (unleaded/E85),283.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,25,17,1851,31795,Dodge Journey 2017,Dodge Journey 2017
Dodge,Journey,2017,regular unleaded,283.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,16,1851,30995,Dodge Journey 2017,Dodge Journey 2017
Dodge,Journey,2017,regular unleaded,283.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,16,1851,26595,Dodge Journey 2017,Dodge Journey 2017
Dodge,Journey,2017,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25,19,1851,27495,Dodge Journey 2017,Dodge Journey 2017
Dodge,Journey,2017,regular unleaded,283.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,16,1851,28395,Dodge Journey 2017,Dodge Journey 2017
Dodge,Journey,2017,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25,19,1851,24895,Dodge Journey 2017,Dodge Journey 2017
Nissan,Juke,2015,premium unleaded (recommended),188.0,4.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009,25240,Nissan Juke 2015,Nissan Juke 2015
Nissan,Juke,2015,premium unleaded (required),215.0,4.0,MANUAL,front wheel drive,4.0,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,31,25,2009,28020,Nissan Juke 2015,Nissan Juke 2015
Nissan,Juke,2015,premium unleaded (required),211.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,29,25,2009,30020,Nissan Juke 2015,Nissan Juke 2015
Nissan,Juke,2015,premium unleaded (recommended),188.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,31,26,2009,26940,Nissan Juke 2015,Nissan Juke 2015
Nissan,Juke,2015,premium unleaded (recommended),188.0,4.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009,20250,Nissan Juke 2015,Nissan Juke 2015
Nissan,Juke,2015,premium unleaded (recommended),188.0,4.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009,22300,Nissan Juke 2015,Nissan Juke 2015
Nissan,Juke,2015,premium unleaded (recommended),188.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,31,26,2009,24150,Nissan Juke 2015,Nissan Juke 2015
Nissan,Juke,2015,premium unleaded (recommended),188.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,31,26,2009,22100,Nissan Juke 2015,Nissan Juke 2015
Nissan,Juke,2015,premium unleaded (recommended),188.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,31,26,2009,27230,Nissan Juke 2015,Nissan Juke 2015
Nissan,Juke,2015,premium unleaded (recommended),188.0,4.0,MANUAL,front wheel drive,4.0,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,34,28,2009,24830,Nissan Juke 2015,Nissan Juke 2015
Nissan,Juke,2016,premium unleaded (recommended),188.0,4.0,MANUAL,front wheel drive,4.0,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,34,28,2009,24830,Nissan Juke 2016,Nissan Juke 2016
Nissan,Juke,2016,premium unleaded (recommended),188.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,31,26,2009,22100,Nissan Juke 2016,Nissan Juke 2016
Nissan,Juke,2016,premium unleaded (required),211.0,4.0,MANUAL,front wheel drive,4.0,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,31,25,2009,28020,Nissan Juke 2016,Nissan Juke 2016
Nissan,Juke,2016,premium unleaded (recommended),188.0,4.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009,22300,Nissan Juke 2016,Nissan Juke 2016
Nissan,Juke,2016,premium unleaded (recommended),188.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,31,26,2009,24150,Nissan Juke 2016,Nissan Juke 2016
Nissan,Juke,2016,premium unleaded (recommended),188.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,31,26,2009,26940,Nissan Juke 2016,Nissan Juke 2016
Nissan,Juke,2016,premium unleaded (required),215.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,29,25,2009,30020,Nissan Juke 2016,Nissan Juke 2016
Nissan,Juke,2016,premium unleaded (recommended),188.0,4.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009,20250,Nissan Juke 2016,Nissan Juke 2016
Nissan,Juke,2016,premium unleaded (recommended),188.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,31,26,2009,27230,Nissan Juke 2016,Nissan Juke 2016
Nissan,Juke,2016,premium unleaded (recommended),188.0,4.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009,25240,Nissan Juke 2016,Nissan Juke 2016
Nissan,Juke,2017,premium unleaded (required),215.0,4.0,MANUAL,front wheel drive,4.0,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,31,26,2009,28020,Nissan Juke 2017,Nissan Juke 2017
Nissan,Juke,2017,premium unleaded (recommended),188.0,4.0,MANUAL,front wheel drive,4.0,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,33,27,2009,24830,Nissan Juke 2017,Nissan Juke 2017
Nissan,Juke,2017,premium unleaded (required),211.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,29,25,2009,30020,Nissan Juke 2017,Nissan Juke 2017
Nissan,Juke,2017,premium unleaded (recommended),188.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,30,26,2009,27230,Nissan Juke 2017,Nissan Juke 2017
Nissan,Juke,2017,premium unleaded (recommended),188.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,30,26,2009,26940,Nissan Juke 2017,Nissan Juke 2017
Nissan,Juke,2017,premium unleaded (recommended),188.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,30,26,2009,24400,Nissan Juke 2017,Nissan Juke 2017
Nissan,Juke,2017,premium unleaded (recommended),188.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,30,26,2009,22100,Nissan Juke 2017,Nissan Juke 2017
Nissan,Juke,2017,premium unleaded (recommended),188.0,4.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009,20250,Nissan Juke 2017,Nissan Juke 2017
Nissan,Juke,2017,premium unleaded (recommended),188.0,4.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009,22550,Nissan Juke 2017,Nissan Juke 2017
Nissan,Juke,2017,premium unleaded (recommended),188.0,4.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009,25240,Nissan Juke 2017,Nissan Juke 2017
Infiniti,Jx,2013,premium unleaded (recommended),265.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Luxury",Large,4dr SUV,24,18,190,41250,Infiniti Jx 2013,Infiniti Jx 2013
Infiniti,Jx,2013,premium unleaded (recommended),265.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Large,4dr SUV,23,18,190,42650,Infiniti Jx 2013,Infiniti Jx 2013
Kia,K900,2015,premium unleaded (recommended),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,23,15,1720,59900,Kia K900 2015,Kia K900 2015
Kia,K900,2015,premium unleaded (recommended),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,23,15,1720,54500,Kia K900 2015,Kia K900 2015
Kia,K900,2016,regular unleaded,311.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,Sedan,26,17,1720,49000,Kia K900 2016,Kia K900 2016
Kia,K900,2016,premium unleaded (recommended),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,23,15,1720,61900,Kia K900 2016,Kia K900 2016
Kia,K900,2016,regular unleaded,311.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,Sedan,26,17,1720,54900,Kia K900 2016,Kia K900 2016
Suzuki,Kizashi,2011,regular unleaded,180.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,31,23,481,21049,Suzuki Kizashi 2011,Suzuki Kizashi 2011
Suzuki,Kizashi,2011,regular unleaded,180.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,30,23,481,22049,Suzuki Kizashi 2011,Suzuki Kizashi 2011
Suzuki,Kizashi,2011,regular unleaded,180.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,30,23,481,24149,Suzuki Kizashi 2011,Suzuki Kizashi 2011
Suzuki,Kizashi,2011,regular unleaded,180.0,4.0,AUTOMATIC,all wheel drive,4.0,,Midsize,Sedan,29,22,481,27299,Suzuki Kizashi 2011,Suzuki Kizashi 2011
Suzuki,Kizashi,2011,regular unleaded,180.0,4.0,AUTOMATIC,all wheel drive,4.0,,Midsize,Sedan,29,22,481,23399,Suzuki Kizashi 2011,Suzuki Kizashi 2011
Suzuki,Kizashi,2011,regular unleaded,185.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,29,20,481,24849,Suzuki Kizashi 2011,Suzuki Kizashi 2011
Suzuki,Kizashi,2011,regular unleaded,185.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,29,20,481,23049,Suzuki Kizashi 2011,Suzuki Kizashi 2011
Suzuki,Kizashi,2011,regular unleaded,180.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,30,23,481,25949,Suzuki Kizashi 2011,Suzuki Kizashi 2011
Suzuki,Kizashi,2011,regular unleaded,180.0,4.0,AUTOMATIC,all wheel drive,4.0,,Midsize,Sedan,30,23,481,22099,Suzuki Kizashi 2011,Suzuki Kizashi 2011
Suzuki,Kizashi,2011,regular unleaded,180.0,4.0,AUTOMATIC,all wheel drive,4.0,,Midsize,Sedan,29,22,481,25499,Suzuki Kizashi 2011,Suzuki Kizashi 2011
Suzuki,Kizashi,2011,regular unleaded,185.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,31,21,481,18999,Suzuki Kizashi 2011,Suzuki Kizashi 2011
Suzuki,Kizashi,2012,regular unleaded,180.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,30,23,481,23899,Suzuki Kizashi 2012,Suzuki Kizashi 2012
Suzuki,Kizashi,2012,regular unleaded,180.0,4.0,AUTOMATIC,all wheel drive,4.0,,Midsize,Sedan,29,22,481,25249,Suzuki Kizashi 2012,Suzuki Kizashi 2012
